workload_id,policy_name,file_size_mb,num_objects,concurrency,read_ratio,failure_state,total_mb,read_mb,write_mb,per_thread_mb,io_intensity,payload_bytes,data_disks_used_pct_before,mem_available_kb_before,load1_before,cpu_steal_pct_before,runnable_procs,dirty_kb,writeback_kb,swap_activity_delta,disk_reads_delta_max,disk_writes_delta_max,disk_io_time_ms_delta_max,disk_weighted_io_time_delta_max,disk_sectors_rw_delta_max,failed_disks,failed_nodes,failure_disk,time_since_last_failure_s,avg_upload_ms,p95_upload_ms,avg_download_ms,p95_download_ms,reconstruction_time_ms
W1376,EC-7-3,0.0625,6,6,0.2,1,0.375,0.075,0.3,0.0625,2.25,65536,64.51017167981017,1911592,12.71,0.0,1,12124,0,0.0,79.0,644.0,436.0,1756.0,13372.0,1,1,d1,0.7048397064208984,277.78048349925183,389.2642189985054,32.98728166737419,35.855725000146776,37.68140200008929
W1376,EC-8-3,0.0625,6,6,0.2,1,0.375,0.075,0.3,0.0625,2.25,65536,66.84588100399539,1806508,11.9,0.0,1,7884,0,0.0,111.0,845.0,784.0,7756.0,18141.0,1,1,d1,0.6395342350006104,145.98713533329524,156.24260799813783,202.4601170014648,202.4601170014648,202.96980800048917
W1376,EC-8-4,0.0625,6,6,0.2,1,0.375,0.075,0.3,0.0625,2.25,65536,69.3048066312199,1708496,10.95,0.0,3,6072,0,53.0,93.0,698.0,796.0,5792.0,15602.0,1,1,d1,0.4692244529724121,164.59658099968996,188.31690399747455,18.84802399945329,18.84802399945329,19.24769600009313
W1377,EC-10-4,0.0625,6,6,0.4,1,0.375,0.15,0.2249999999999999,0.0625,2.25,65536,71.61396359655244,1552020,13.25,0.0,1,3884,0,0.0,40.0,41.0,328.0,196.0,888.0,1,1,d1,0.7042937278747559,175.65370499990726,199.63070700032404,162.5367960004951,162.5367960004951,162.93514299832168
W1377,EC-2-2,0.0625,6,6,0.4,1,0.375,0.15,0.2249999999999999,0.0625,2.25,65536,49.80772030279503,2456908,7.61,0.0,1,8676,0,0.0,22.0,45.0,140.0,164.0,2890.0,1,1,d1,0.4565293788909912,163.29392316667204,180.384451000009,16.060450999930254,16.160122999735904,18.07608299986896
W1377,EC-3-2,0.0625,6,6,0.4,1,0.375,0.15,0.2249999999999999,0.0625,2.25,65536,52.408266234559285,2410976,6.98,0.0,1,8284,0,0.0,9.0,20.0,232.0,296.0,496.0,1,1,d1,0.3817746639251709,89.43968749993776,98.28101599941874,12.153497999861427,12.153497999861427,12.513114000284986
W1377,EC-4-2,0.0625,6,6,0.4,1,0.375,0.15,0.2249999999999999,0.0625,2.25,65536,54.7849858678205,2472120,9.44,0.0,1,3256,0,0.0,7.0,29.0,124.0,120.0,575.0,1,1,d1,0.4078958034515381,126.5720128333972,132.05827700039663,20.90582450000511,21.49472800010699,21.983499000270967
W1377,EC-4-3,0.0625,6,6,0.4,1,0.375,0.15,0.2249999999999999,0.0625,2.25,65536,57.37476773501292,2103828,7.42,0.0,3,9376,0,0.0,17.0,702.0,224.0,2416.0,16807.0,1,1,d1,0.6767284870147705,254.71782466653767,353.9415180002834,32.503113499842584,39.41851600029622,40.15971800072293
W1377,EC-5-3,0.0625,6,6,0.4,1,0.375,0.15,0.2249999999999999,0.0625,2.25,65536,59.836464458004734,2041780,11.45,0.0,3,11040,0,0.0,23.0,43.0,152.0,48.0,899.0,1,1,d1,0.4466748237609863,118.27974983286065,135.67175299976952,32.40078650014766,34.03047299980244,36.12847899967164
W1377,EC-6-3,0.0625,6,6,0.4,1,0.375,0.15,0.2249999999999999,0.0625,2.25,65536,62.222416079279775,1887280,11.19,0.0,1,4728,0,0.0,30.0,456.0,292.0,180.0,10959.0,1,1,d1,0.5993697643280029,264.68827883339446,280.9015460006776,30.288237666657853,31.821587999729672,34.7147730008146
W1377,EC-7-3,0.0625,6,6,0.4,1,0.375,0.15,0.2249999999999999,0.0625,2.25,65536,64.51036114479379,1913576,16.18,0.0,1,12676,0,0.0,50.0,563.0,420.0,700.0,12315.0,1,1,d1,0.4741039276123047,176.1879631673461,190.37370499972891,24.562796999816783,26.466583000001265,27.294487999824923
W1377,EC-8-3,0.0625,6,6,0.4,1,0.375,0.15,0.2249999999999999,0.0625,2.25,65536,66.84632127154721,1805132,11.9,0.0,1,9364,0,0.0,64.0,32.0,352.0,432.0,1270.0,1,1,d1,0.7273190021514893,401.7050990005373,422.8354480001144,27.271282498986693,28.955279998626796,30.78635899873916
W1377,EC-8-4,0.0625,6,6,0.4,1,0.375,0.15,0.2249999999999999,0.0625,2.25,65536,69.30528506437993,1706396,10.95,0.0,2,6420,0,0.0,59.0,47.0,180.0,76.0,1505.0,1,1,d1,0.5094330310821533,150.278215667034,163.83727300126338,19.02584599883994,19.02584599883994,19.635790999018354
W1378,EC-10-4,0.0625,6,6,0.6,1,0.375,0.2249999999999999,0.15,0.0625,2.25,65536,71.61432344371555,1550932,15.07,0.0,4,4136,0,0.0,59.0,82.0,544.0,416.0,1594.0,1,1,d1,0.6128208637237549,182.58762500045125,196.52976900033536,64.26698849827517,69.30631899740547,70.0655859982362
W1378,EC-2-2,0.0625,6,6,0.6,1,0.375,0.2249999999999999,0.15,0.0625,2.25,65536,49.808161933404286,2454220,7.61,0.0,2,8780,0,0.0,12.0,41.0,244.0,132.0,1237.0,1,1,d1,0.364894151687622,79.64079966662514,92.30618799983858,19.07024666646369,21.853092999663204,25.33654399985608
W1378,EC-3-2,0.0625,6,6,0.6,1,0.375,0.2249999999999999,0.15,0.0625,2.25,65536,52.408581100827,2409104,6.98,0.0,1,8336,0,0.0,8.0,27.0,276.0,216.0,619.0,1,1,d1,0.4321789741516113,145.25621949981846,152.17351499995857,21.51287633356939,23.48137999979372,26.90772699952504
W1378,EC-4-2,0.0625,6,6,0.6,1,0.375,0.2249999999999999,0.15,0.0625,2.25,65536,54.78531709077744,2471924,9.44,0.0,1,3248,0,0.0,14.0,61.0,264.0,284.0,933.0,1,1,d1,0.5363225936889648,234.3182693334711,242.37067800004297,22.393933250214104,23.46701700025733,27.22895100032474
W1378,EC-4-3,0.0625,6,6,0.6,1,0.375,0.2249999999999999,0.15,0.0625,2.25,65536,57.3751425758078,2103108,7.42,0.0,4,9608,0,0.0,26.0,40.0,336.0,364.0,1287.0,1,1,d1,0.4570834636688232,104.48735583334684,111.91624300045078,28.41993120018742,34.2786849996628,39.66840100110858
W1378,EC-5-3,0.0625,6,6,0.6,1,0.375,0.2249999999999999,0.15,0.0625,2.25,65536,59.83684884020169,2044384,10.77,0.0,5,12092,0,0.0,25.0,42.0,148.0,44.0,1004.0,1,1,d1,0.602658748626709,275.5116043338906,285.9126210005343,30.349569250120112,38.76772999865352,40.57459300020128
W1378,EC-6-3,0.0625,6,6,0.6,1,0.375,0.2249999999999999,0.15,0.0625,2.25,65536,62.222901327726994,1887468,12.45,0.0,1,4980,0,0.0,36.0,47.0,256.0,636.0,831.0,1,1,d1,0.6645267009735107,306.17265883302025,320.0854359984078,43.70706700028677,49.42913699960627,55.60394500025723
W1378,EC-7-3,0.0625,6,6,0.6,1,0.375,0.2249999999999999,0.15,0.0625,2.25,65536,64.51075915756508,1913712,16.18,0.0,1,13184,0,0.0,33.0,128.0,272.0,392.0,1397.0,1,1,d1,0.5134315490722656,198.36476099984188,211.20451799833967,26.840144000137418,27.534295000805287,33.62064800057851
W1378,EC-8-3,0.0625,6,6,0.6,1,0.375,0.2249999999999999,0.15,0.0625,2.25,65536,66.8468174244539,1815192,11.9,0.0,4,10728,4,24.0,92.0,73.0,640.0,724.0,2049.0,1,1,d1,0.4937946796417236,144.18503650025136,152.8760750006768,40.81165879979381,44.63112200028263,55.54123800175148
W1378,EC-8-4,0.0625,6,6,0.6,1,0.375,0.2249999999999999,0.15,0.0625,2.25,65536,69.3058411918138,1704596,10.95,0.0,2,7028,0,0.0,43.0,41.0,316.0,204.0,1002.0,1,1,d1,0.6689105033874512,181.4404890004274,317.5269089988433,53.71832649992333,62.770607000857126,77.64218600277673
W1379,EC-10-4,0.0625,6,6,0.8,1,0.375,0.3,0.0749999999999999,0.0625,2.25,65536,71.61491228452789,1552232,15.07,0.0,1,4596,0,0.0,57.0,428.0,236.0,76.0,9264.0,1,1,d1,1.0690505504608154,386.2455193338974,396.4918490019045,130.4707587505618,287.78731600323226,300.1085420000891
W1379,EC-2-2,0.0625,6,6,0.8,1,0.375,0.3,0.0749999999999999,0.0625,2.25,65536,49.80856539840533,2453044,7.61,0.0,2,8924,0,0.0,7.0,23.0,160.0,112.0,694.0,1,1,d1,0.5010132789611816,179.73664333339912,217.83498500008136,22.965801249824835,25.23076699981175,29.23723499998232
W1379,EC-3-2,0.0625,6,6,0.8,1,0.375,0.3,0.0749999999999999,0.0625,2.25,65536,52.40893413270292,2410140,6.98,0.0,2,8344,0,0.0,13.0,40.0,272.0,412.0,634.0,1,1,d1,0.7111344337463379,412.6443130001765,423.5918250005852,24.85739675034893,27.90509600072255,35.68430700033787
W1379,EC-4-2,0.0625,6,6,0.8,1,0.375,0.3,0.0749999999999999,0.0625,2.25,65536,54.78579688699491,2470580,9.44,0.0,4,3300,0,0.0,22.0,53.0,248.0,592.0,1151.0,1,1,d1,0.5690505504608154,109.27012916666474,125.39034099972925,101.31520433348366,185.9737129998393,188.47939899933408
W1379,EC-4-3,0.0625,6,6,0.8,1,0.375,0.3,0.0749999999999999,0.0625,2.25,65536,57.375556945268336,2102740,7.42,0.0,1,9604,0,0.0,10.0,38.0,120.0,28.0,785.0,1,1,d1,0.4668693542480469,130.77966833316168,143.07809399906546,33.13379279970832,42.1420130005572,42.80525799913448
W1379,EC-5-3,0.0625,6,6,0.8,1,0.375,0.3,0.0749999999999999,0.0625,2.25,65536,59.83723867462838,2040532,10.77,0.0,4,12552,0,0.0,15.0,344.0,316.0,1800.0,7195.0,1,1,d1,0.6517453193664551,158.51830499953698,192.1507519982697,121.42009339986544,185.45983500007424,188.9326149994304
W1379,EC-6-3,0.0625,6,6,0.8,1,0.375,0.3,0.0749999999999999,0.0625,2.25,65536,62.2231439519506,1887516,12.45,0.0,3,5380,0,0.0,28.0,129.0,436.0,1072.0,1393.0,1,1,d1,0.4764628410339355,118.78426116648671,127.47326600037924,26.82726333417425,29.2132450013014,32.2536499988928
W1379,EC-7-3,0.0625,6,6,0.8,1,0.375,0.3,0.0749999999999999,0.0625,2.25,65536,64.51115717033638,1913812,16.18,0.0,2,13416,24,0.0,52.0,538.0,212.0,400.0,11385.0,1,1,d1,0.4996950626373291,141.7962103332684,166.72921600002155,39.48089233351008,44.945614999960526,60.80844000098296
W1379,EC-8-3,0.0625,6,6,0.8,1,0.375,0.3,0.0749999999999999,0.0625,2.25,65536,66.84721543722522,1810740,11.9,0.0,1,10892,0,0.0,49.0,97.0,272.0,172.0,1080.0,1,1,d1,0.58616042137146,166.08990866673898,222.10984299817935,78.4422923999955,88.66802800184814,98.29023799829884
W1379,EC-8-4,0.0625,6,6,0.8,1,0.375,0.3,0.0749999999999999,0.0625,2.25,65536,69.3060265676251,1703700,10.95,0.0,3,6496,0,0.0,92.0,154.0,380.0,176.0,2316.0,1,1,d1,0.8560454845428467,349.62812000109506,357.1233030015719,160.27212560002226,198.00154800032035,202.6869879991864
W1382,EC-10-4,0.0625,7,1,0.2,1,0.4375,0.0875,0.35,0.4375,0.4375,65536,71.61516581321096,1548264,15.07,0.0,4,4348,0,0.0,84.0,187.0,724.0,1392.0,1842.0,1,1,d1,1.7640714645385742,164.5706262866692,346.69115799988504,35.32896500109928,41.60684599992237,71.65229600286693
W1382,EC-2-2,0.0625,7,1,0.2,1,0.4375,0.0875,0.35,0.4375,0.4375,65536,49.80893887614278,2451968,7.61,0.0,11,9020,0,0.0,11.0,19.0,364.0,408.0,700.0,1,1,d1,0.5392651557922363,36.67568914287195,42.37518200034174,13.51259950001804,14.285807999840472,27.612733999831107
W1382,EC-3-2,0.0625,7,1,0.2,1,0.4375,0.0875,0.35,0.4375,0.4375,65536,52.40941801809267,2408544,6.98,0.0,1,8472,0,0.0,27.0,36.0,520.0,952.0,2036.0,1,1,d1,0.6257929801940918,46.95805342830032,127.21450899971389,13.106059999699935,13.106059999699935,13.561626000409888
W1382,EC-4-2,0.0625,7,1,0.2,1,0.4375,0.0875,0.35,0.4375,0.4375,65536,54.78638436474981,2472680,9.44,0.0,2,3812,0,0.0,33.0,118.0,500.0,620.0,2354.0,1,1,d1,0.8654670715332031,82.64682128563956,346.1758989997179,14.613707999160397,14.613707999160397,15.173836999565538
W1382,EC-4-3,0.0625,7,1,0.2,1,0.4375,0.0875,0.35,0.4375,0.4375,65536,57.376047645945285,2100828,7.42,0.0,2,10112,0,0.0,16.0,31.0,188.0,360.0,899.0,1,1,d1,1.0557754039764404,110.69344885670164,249.09119000039937,14.857661999485572,14.857661999485572,15.486321000935275
W1382,EC-5-3,0.0625,7,1,0.2,1,0.4375,0.0875,0.35,0.4375,0.4375,65536,59.83762169376788,2039256,10.77,0.0,1,12840,0,0.0,24.0,35.0,308.0,516.0,950.0,1,1,d1,0.7426462173461914,61.805344285988085,155.17817299951275,15.673035999498095,15.673035999498095,16.23804999871936
W1382,EC-6-3,0.0625,7,1,0.2,1,0.4375,0.0875,0.35,0.4375,0.4375,65536,62.22353378637728,1885840,12.45,0.0,2,5636,0,0.0,23.0,43.0,256.0,156.0,1139.0,1,1,d1,1.105321168899536,111.06570514285912,187.8485199995339,19.8611774994788,20.46478699958243,40.2140429996507
W1382,EC-7-3,0.0625,7,1,0.2,1,0.4375,0.0875,0.35,0.4375,0.4375,65536,64.51154564170562,1929576,16.18,0.0,1,14764,0,0.0,40.0,801.0,288.0,3428.0,17818.0,1,1,d1,0.7975659370422363,70.56059899956121,151.03752599861764,22.08582399998704,24.55446000021766,45.12154000076407
W1382,EC-8-3,0.0625,7,1,0.2,1,0.4375,0.0875,0.35,0.4375,0.4375,65536,66.84741989584062,1809532,11.9,0.0,2,9868,24,0.0,64.0,396.0,344.0,160.0,6249.0,1,1,d1,1.5158889293670654,169.9025634282277,326.2553120002849,29.079882498990628,32.798411997646326,59.31383500137599
W1382,EC-8-4,0.0625,7,1,0.2,1,0.4375,0.0875,0.35,0.4375,0.4375,65536,69.3066031409205,1701564,10.95,0.0,1,6812,24,0.0,76.0,48.0,484.0,1692.0,1656.0,1,1,d1,1.249666690826416,136.85882185745868,394.9120720026258,20.249542001693044,20.249542001693044,20.841970999754267
W1383,EC-10-4,0.0625,7,1,0.4,1,0.4375,0.175,0.2625,0.4375,0.4375,65536,71.6156333419115,1548064,15.07,0.0,3,4784,0,0.0,116.0,932.0,904.0,1116.0,20329.0,1,1,d1,1.8783628940582275,199.7404590001679,309.13333999706083,100.44536900022648,100.44536900022648,101.0749829983979
W1383,EC-2-2,0.0625,7,1,0.4,1,0.4375,0.175,0.2625,0.4375,0.4375,65536,49.80933688891408,2453100,7.61,0.0,1,9204,0,0.0,8.0,54.0,116.0,4.0,860.0,1,1,d1,0.8378787040710449,76.51113042850609,221.4617529998577,13.749669666594857,16.666215999975975,41.71799699997791
W1383,EC-3-2,0.0625,7,1,0.4,1,0.4375,0.175,0.2625,0.4375,0.4375,65536,52.409741062705,2407292,6.98,0.0,2,8644,0,0.0,21.0,41.0,224.0,400.0,924.0,1,1,d1,0.5348312854766846,33.68408385709439,36.91552599957504,15.250341499722708,15.891174999524084,31.326212000749365
W1383,EC-4-2,0.0625,7,1,0.4,1,0.4375,0.175,0.2625,0.4375,0.4375,65536,54.7867292182811,2470892,8.92,0.0,1,3724,4,0.0,15.0,97.0,456.0,596.0,1184.0,1,1,d1,1.0836434364318848,114.71433957155698,229.90872699938336,34.56986900073389,34.56986900073389,35.13550500065321
W1383,EC-4-3,0.0625,7,1,0.4,1,0.4375,0.175,0.2625,0.4375,0.4375,65536,57.376560155541206,2098796,7.42,0.0,1,10336,0,0.0,24.0,832.0,528.0,512.0,19607.0,1,1,d1,0.9753143787384032,95.56375742847324,187.41551499988415,14.94186749914661,16.31608799834794,30.70038899932115
W1383,EC-5-3,0.0625,7,1,0.4,1,0.4375,0.175,0.2625,0.4375,0.4375,65536,59.83801834348175,2035712,10.77,0.0,5,13096,28,0.0,24.0,101.0,404.0,916.0,1268.0,1,1,d1,1.5001435279846191,161.40807342812226,402.1163239995076,28.9296494993323,55.03122799927951,116.49287699947308
W1383,EC-6-3,0.0625,7,1,0.4,1,0.4375,0.175,0.2625,0.4375,0.4375,65536,62.22404493291577,1881244,12.45,0.0,3,6020,0,0.0,41.0,492.0,616.0,1168.0,11055.0,1,1,d1,1.3982961177825928,127.43879142882568,408.5618649987737,209.35764800015025,209.35764800015025,209.90315499875575
W1383,EC-7-3,0.0625,7,1,0.4,1,0.4375,0.175,0.2625,0.4375,0.4375,65536,64.51203225321026,1929096,16.18,0.0,9,4208,0,0.0,91.0,47.0,400.0,276.0,1915.0,1,1,d1,1.04170560836792,96.3552284294045,293.0814330011344,24.413079750047476,37.23475500009954,98.34396000042034
W1383,EC-8-3,0.0625,7,1,0.4,1,0.4375,0.175,0.2625,0.4375,0.4375,65536,66.84797193410218,1820956,11.9,0.0,2,10644,0,0.0,149.0,852.0,1168.0,4164.0,19825.0,1,1,d1,1.4222705364227295,128.74978242845307,237.4776809992909,63.31571025020821,144.27185100066708,254.17504299912247
W1383,EC-8-4,0.0625,7,1,0.4,1,0.4375,0.175,0.2625,0.4375,0.4375,65536,69.30710610911439,1699976,10.95,0.0,1,6964,0,0.0,127.0,123.0,816.0,836.0,2803.0,1,1,d1,1.5049357414245603,170.12507957094516,321.42935800220584,25.11523000066518,25.11523000066518,25.68327300105011
W1385,EC-10-4,0.0625,7,1,0.8,1,0.4375,0.35,0.0874999999999999,0.4375,0.4375,65536,71.61590186422639,1544128,14.11,0.0,1,7572,0,0.0,127.0,938.0,1204.0,4404.0,19542.0,1,1,d1,1.5791659355163574,126.08759928584082,286.8464019993553,65.90811279966147,171.19018599987612,330.6175539983087
W1385,EC-2-2,0.0625,7,1,0.8,1,0.4375,0.35,0.0874999999999999,0.4375,0.4375,65536,49.80962040486077,2450448,7.61,0.0,3,9436,0,0.0,14.0,76.0,300.0,268.0,1241.0,1,1,d1,0.6300265789031982,39.0460668572814,67.77570500025831,14.124742000058175,15.749291000247467,71.63652400004139
W1385,EC-3-2,0.0625,7,1,0.8,1,0.4375,0.35,0.0874999999999999,0.4375,0.4375,65536,52.41001094807733,2407260,6.98,0.0,1,8576,0,0.0,12.0,78.0,112.0,8.0,1049.0,1,1,d1,0.8722600936889648,75.44272271427742,193.1748770002741,13.723897143011396,16.596252000454115,96.94613700048647
W1385,EC-4-2,0.0625,7,1,0.8,1,0.4375,0.35,0.0874999999999999,0.4375,0.4375,65536,54.78710542213344,2468200,8.92,0.0,1,3664,0,0.0,33.0,563.0,624.0,852.0,14056.0,1,1,d1,1.093036651611328,104.90601499999944,208.73527000003375,16.5580760000618,21.16965999994136,100.43880400007764
W1385,EC-4-3,0.0625,7,1,0.8,1,0.4375,0.35,0.0874999999999999,0.4375,0.4375,65536,57.37690637212995,2098608,7.79,0.0,1,10120,0,0.0,22.0,139.0,468.0,568.0,1874.0,1,1,d1,1.3390636444091797,137.2346857138577,372.3878290002176,21.632632600085344,27.56404499996279,109.7565960008069
W1385,EC-5-3,0.0625,7,1,0.8,1,0.4375,0.35,0.0874999999999999,0.4375,0.4375,65536,59.83815873839766,2043676,10.77,0.0,2,11880,4,19.0,34.0,452.0,916.0,1368.0,7920.0,1,1,d1,1.3040237426757812,109.4792405716102,180.68550100178985,37.405238714200095,152.2479220002424,262.72262599923124
W1385,EC-6-3,0.0625,7,1,0.8,1,0.4375,0.35,0.0874999999999999,0.4375,0.4375,65536,62.22423303484193,1881668,12.45,0.0,1,6036,0,0.0,70.0,510.0,1080.0,1332.0,12868.0,1,1,d1,1.152526617050171,114.16068000003828,339.9186930000724,17.956997400324326,22.48076600153581,90.86084900081914
W1385,EC-7-3,0.0625,7,1,0.8,1,0.4375,0.35,0.0874999999999999,0.4375,0.4375,65536,64.51258429147182,1929068,16.18,0.0,2,6928,0,0.0,91.0,507.0,640.0,696.0,11415.0,1,1,d1,1.6242945194244385,150.86494085725073,348.90125799938687,49.86929966677659,169.4817419993342,300.8635959995445
W1385,EC-8-3,0.0625,7,1,0.8,1,0.4375,0.35,0.0874999999999999,0.4375,0.4375,65536,66.84857304243143,1819424,11.35,0.0,2,11472,0,0.0,165.0,138.0,1076.0,1040.0,3261.0,1,1,d1,1.0081357955932615,81.05827928531133,230.86881500057643,22.65318028574776,33.72330199999851,159.61405000052764
W1385,EC-8-4,0.0625,7,1,0.8,1,0.4375,0.35,0.0874999999999999,0.4375,0.4375,65536,69.30768677158211,1696912,10.39,0.0,10,2728,0,0.0,104.0,85.0,1036.0,1184.0,2577.0,1,1,d1,1.2654621601104736,128.9185325715932,268.1486020010197,21.278469001845224,24.081253999611363,107.08374599926174
W1388,EC-10-4,0.0625,7,2,0.2,1,0.4375,0.0875,0.35,0.21875,0.875,65536,71.6162807941936,1541564,14.11,0.0,3,9340,0,0.0,121.0,476.0,908.0,664.0,9067.0,1,1,d1,0.8158137798309326,101.05070442867664,121.53442300041206,46.96931299986318,46.96931299986318,48.065207000036025
W1388,EC-2-2,0.0625,7,2,0.2,1,0.4375,0.0875,0.35,0.21875,0.875,65536,49.81004704183823,2450172,7.61,0.0,1,9712,0,0.0,14.0,50.0,232.0,204.0,1054.0,1,1,d1,0.6257061958312988,69.01471957144167,216.4864659998784,13.40744499975699,13.40744499975699,13.82136799975342
W1388,EC-3-2,0.0625,7,2,0.2,1,0.4375,0.0875,0.35,0.21875,0.875,65536,52.41039396721683,2405472,6.98,0.0,2,9024,0,0.0,21.0,33.0,348.0,364.0,960.0,1,1,d1,0.5310425758361816,66.68472357133786,121.84283700025844,16.794867999578855,17.445005999434215,17.9580439998972
W1388,EC-4-2,0.0625,7,2,0.2,1,0.4375,0.0875,0.35,0.21875,0.875,65536,54.78757567694884,2467800,8.92,0.0,4,4056,20,0.0,37.0,55.0,644.0,540.0,1244.0,1,1,d1,0.5435245037078857,69.82287657137931,131.34174900005746,19.924384000357048,26.19906200015976,35.58215599969117
W1388,EC-4-3,0.0625,7,2,0.2,1,0.4375,0.0875,0.35,0.21875,0.875,65536,57.37714490718123,2111492,7.79,0.0,5,9684,0,65.0,34.0,609.0,676.0,1272.0,12398.0,1,1,d1,1.1312308311462402,194.8371822854824,419.2377930012299,23.10759800093365,23.10759800093365,24.31955599968205
W1388,EC-5-3,0.0625,7,2,0.2,1,0.4375,0.0875,0.35,0.21875,0.875,65536,59.83856356645614,2043556,10.77,0.0,1,11672,0,0.0,49.0,102.0,628.0,680.0,1922.0,1,1,d1,0.7216048240661621,110.55533885701152,221.26785999898857,20.051749666890828,23.45071600029769,38.60225700009323
W1388,EC-6-3,0.0625,7,2,0.2,1,0.4375,0.0875,0.35,0.21875,0.875,65536,62.2244742960081,1880596,11.77,0.0,2,6004,0,0.0,78.0,169.0,840.0,868.0,1989.0,1,1,d1,0.803973913192749,103.12864571382566,262.3848929997621,30.44010533267283,38.76701299850538,53.141570000661886
W1388,EC-7-3,0.0625,7,2,0.2,1,0.4375,0.0875,0.35,0.21875,0.875,65536,64.51280510677647,1925008,15.12,0.0,3,8152,0,0.0,148.0,814.0,1004.0,1244.0,17546.0,1,1,d1,0.803023099899292,126.58680928585194,236.68411399921752,37.38235300079396,38.86203900037799,39.44121099993936
W1388,EC-8-3,0.0625,7,2,0.2,1,0.4375,0.0875,0.35,0.21875,0.875,65536,66.84907601062531,1814484,11.35,0.0,2,11864,0,0.0,87.0,166.0,396.0,296.0,2434.0,1,1,d1,1.292842149734497,206.00533142818932,362.6613090018509,47.2046932009107,96.23554200152284,127.08308400033276
W1388,EC-8-4,0.0625,7,2,0.2,1,0.4375,0.0875,0.35,0.21875,0.875,65536,69.30809432575545,1693624,10.39,0.0,2,3060,0,0.0,92.0,200.0,852.0,904.0,2996.0,1,1,d1,1.354755163192749,215.01834157087225,282.13162499741884,198.80788199952804,198.80788199952804,200.24885999737307
W1389,EC-10-4,0.0625,7,2,0.4,1,0.4375,0.175,0.2625,0.21875,0.875,65536,71.61677422098542,1548620,14.11,0.0,2,4148,0,21.0,43.0,57.0,356.0,156.0,1159.0,1,1,d1,1.0578656196594238,152.62625928569054,235.0627980013087,59.64077099997667,61.66065599973081,64.62675799775752
W1389,EC-2-2,0.0625,7,2,0.4,1,0.4375,0.175,0.2625,0.21875,0.875,65536,49.81051729665364,2448904,7.61,0.0,2,10004,36,0.0,11.0,36.0,320.0,368.0,932.0,1,1,d1,0.5947890281677246,87.24740557142597,180.93927000018084,14.562886999556213,14.562886999556213,15.099705000011454
W1389,EC-3-2,0.0625,7,2,0.4,1,0.4375,0.175,0.2625,0.21875,0.875,65536,52.411086400394304,2405404,6.98,0.0,3,9352,0,0.0,24.0,64.0,252.0,256.0,2651.0,1,1,d1,0.6215031147003174,87.79811957148402,199.80201800080977,18.05575925004632,26.504876000217337,41.27934699954494
W1389,EC-4-2,0.0625,7,2,0.4,1,0.4375,0.175,0.2625,0.21875,0.875,65536,54.78787009735502,2466800,8.92,0.0,3,4100,0,0.0,20.0,137.0,364.0,304.0,1663.0,1,1,d1,0.5054922103881836,56.85969142840414,70.23513100011769,17.806615999991966,19.6028029995432,34.46073899976909
W1389,EC-4-3,0.0625,7,2,0.4,1,0.4375,0.175,0.2625,0.21875,0.875,65536,57.3774461428746,2110304,7.79,0.0,3,9388,0,0.0,28.0,92.0,608.0,848.0,1089.0,1,1,d1,1.0892539024353027,206.4542762855126,441.68604200058326,23.155599250003437,24.60112900007516,48.1478559995594
W1389,EC-5-3,0.0625,7,2,0.4,1,0.4375,0.175,0.2625,0.21875,0.875,65536,59.83913468752181,2041548,10.31,0.0,2,12112,0,0.0,30.0,43.0,336.0,496.0,1211.0,1,1,d1,1.0270261764526367,198.47622414272337,464.3494350002584,24.266481667533903,29.60401300151716,44.04670199983229
W1389,EC-6-3,0.0625,7,2,0.4,1,0.4375,0.175,0.2625,0.21875,0.875,65536,62.22481233425221,1880276,11.77,0.0,2,6176,0,0.0,53.0,287.0,436.0,232.0,6217.0,1,1,d1,0.8724608421325684,132.27374671389822,337.4620459999278,34.92465449926385,35.13590999864391,39.4643140007247
W1389,EC-7-3,0.0625,7,2,0.4,1,0.4375,0.175,0.2625,0.21875,0.875,65536,64.51309952718265,1924240,15.12,0.0,1,8356,0,0.0,73.0,484.0,376.0,588.0,11456.0,1,1,d1,0.7162823677062988,117.55249271378229,205.6735249989288,21.766746000139392,21.766746000139392,22.382615999958944
W1389,EC-8-3,0.0625,7,2,0.4,1,0.4375,0.175,0.2625,0.21875,0.875,65536,66.84958988327867,1816464,11.35,0.0,1,11976,0,0.0,114.0,936.0,816.0,1296.0,20213.0,1,1,d1,0.956695318222046,173.8957675718536,293.72804399827146,25.014510751134367,27.302549002342857,51.80313600067166
W1389,EC-8-4,0.0625,7,2,0.4,1,0.4375,0.175,0.2625,0.21875,0.875,65536,69.30883582900063,1701816,10.39,0.0,2,3372,0,53.0,86.0,879.0,1100.0,3452.0,19451.0,1,1,d1,1.163661003112793,141.66646785711887,247.2501390002435,102.0295843330435,208.74488000117708,309.63169599999674
W1390,EC-10-4,0.0625,7,2,0.6,1,0.4375,0.2625,0.175,0.21875,0.875,65536,71.61735079428082,1548784,14.11,0.0,5,7204,0,0.0,91.0,52.0,904.0,812.0,1388.0,1,1,d1,1.9027082920074463,229.4094501428065,580.144861000008,60.01408049996826,71.66215899997042,137.44468499862705
